ts,lp,votes,emissions,bribes,fees,chain_id,chain_name,chain_key,bribes_usd,fees_usd,total_incentives_usd
1769040000,0x0f53E9d4147c2073cc64a70FFc0fec9606E2EEb7,1845.3887393747948,1.7279252072134e-05,[],"[('0xA70266C8F8Cf33647dcFEE763961aFf418D9E1E4', 1849003467692912725)]",34443,Mode,mode,0.0,0.0,0.0
1769040000,0x30Cb11C8a432db32c5d05574EF311c1A7169726B,0.0,0.0,[],[],34443,Mode,mode,0.0,0.0,0.0
1769040000,0xeC466fCcE54BC5d6fB8BA2F5e9e962506cA423e8,4630.969222131763,0.000162195059267204,[],"[('0x59889b7021243dB5B1e065385F918316cD90D46c', 3043841950)]",34443,Mode,mode,0.0,0.0,0.0
1769040000,0xc24278d4EBAF9Cb050bC8f84D00309bdE4d36A9E,0.0,0.0,[],[],34443,Mode,mode,0.0,0.0,0.0
1769040000,0x3Adf15f77F2911f84b0FE9DbdfF43ef60D40012c,59525.6578733928,0.000557317259855309,[],"[('0x4200000000000000000000000000000000000006', 750136176602762), ('0xd988097fb8612cc24eeC14542bC03424c656005f', 2115409)]",34443,Mode,mode,0.0,4.32,4.32
1769040000,0x9c92aA1d12dE024E219884e133B58895C27d6610,1331.9908296610222,1.2470867107963e-05,[],"[('0xd988097fb8612cc24eeC14542bC03424c656005f', 783594), ('0xf0F161fDA2712DB8b566946122a5af183995e2eD', 793059)]",34443,Mode,mode,0.0,1.58,1.58
1769040000,0x72FEFFE6E649c2BCB6F9835fe99eb041EFcdB4b1,0.0,0.0,[],[],34443,Mode,mode,0.0,0.0,0.0
1769040000,0xc2026f3fb6fc51F4EcAE40a88b4509cB6C143ed4,11657.201381550913,0.000109142532001249,[],"[('0x4200000000000000000000000000000000000006', 435863698193775), ('0x7f9AdFbd38b669F03d1d11000Bc76b9AaEA28A81', 63941034015937928846)]",34443,Mode,mode,0.0,1.28,1.28
1769040000,0x5ccb6de93e8C41A39dA0Ee8cd58891a657aaFa5b,0.0,0.0,[],[],34443,Mode,mode,0.0,0.0,0.0
1769040000,0xD9417DA4F80775B7aCc9DEb3Bf27Da08f26006Ac,83.9897469054948,7.86352695538e-07,[],[],34443,Mode,mode,0.0,0.0,0.0
1769040000,0x1E41CDE26b30646bb3DBBea48A63708b00470c1c,774048.1947019451,0.007247297868642514,[],"[('0x4200000000000000000000000000000000000006', 7016728084370068), ('0xDfc7C877a950e49D2610114102175A06C2e3167a', 50234322649664522160541)]",34443,Mode,mode,0.0,37.26,37.26
1769040000,0xEC1D7b7058dF61ef9401DB56DbF195388b77EABa,9775.258765165987,9.1524340227432e-05,[],"[('0xA70266C8F8Cf33647dcFEE763961aFf418D9E1E4', 2884454312056645160), ('0xDfc7C877a950e49D2610114102175A06C2e3167a', 95446781283937261210)]",34443,Mode,mode,0.0,0.03,0.03
1769040000,0xa2E74518fe27B0FC04Ea36024ea837d26cd09CDa,164.8265747241244,1.543237276293e-06,[],[],34443,Mode,mode,0.0,0.0,0.0
1769040000,0x8874846147AfF9a207d8f925a9Bc229e0eB0A4A6,5141.386069724968,4.8138057435669e-05,[],"[('0x8b2EeA0999876AAB1E7955fe01A5D261b570452C', 26708451552104744)]",34443,Mode,mode,0.0,0.0,0.0
1769040000,0xDaC26c3ffe00ad0656f8Cd8752186d2f7D9ae789,2439487.7885909947,0.022842159463173587,[],"[('0x1217BfE6c773EEC6cc4A38b5Dc45B92292B6E189', 67152369), ('0x4200000000000000000000000000000000000006', 25276035246973382)]",34443,Mode,mode,0.0,141.3,141.3
1769040000,0xEfe134Dc2BE0943A51C52bb2B2baC09Ab1152F95,750604.1315760512,0.007028286572026656,[],"[('0x1217BfE6c773EEC6cc4A38b5Dc45B92292B6E189', 8122741), ('0xd988097fb8612cc24eeC14542bC03424c656005f', 8446122)]",34443,Mode,mode,0.0,16.56,16.56
1769040000,0x79a7dBF4d7eA058F0d3B94db7fF86F1c1A7BDb25,375460.3189498998,0.003514915874365248,[],"[('0x4200000000000000000000000000000000000006', 442741022509570), ('0xac485391EB2d7D88253a7F1eF18C37f4242D1A24', 8387577535351406165)]",1135,Lisk,lisk,0.0,2.79,2.79
1769040000,0x5C2bb5Fcb384D7244e5892926985bF5Ec6cE3488,104633.5894167562,0.000979539636735479,[],"[('0x4200000000000000000000000000000000000006', 81436251759569)]",1135,Lisk,lisk,0.0,0.24,0.24
1769040000,0xe36926807aa151C89125057742656AF8669d4cB1,0.0,0.0,[],[],1135,Lisk,lisk,0.0,0.0,0.0
1769040000,0x076d0CD6228B042aA28E1E6A0894Cf6C97abc23b,12379.415647655449,0.00011589748610859,[],"[('0x3f608A49a3ab475dA7fBb167C1Be6b7a45cD7013', 7539697737394512)]",1135,Lisk,lisk,0.0,0.0,0.0
1769040000,0x77B2D6400d814588e33A6BFb344f8e47C0c4684A,20.723345897216365,1.94015585904e-07,[],[],1135,Lisk,lisk,0.0,0.0,0.0
1769040000,0xc24278d4EBAF9Cb050bC8f84D00309bdE4d36A9E,0.0,0.0,[],[],1135,Lisk,lisk,0.0,0.0,0.0
1769040000,0xd5AD706FeD32C436C68cC1E7C5429cA1A5Db42dA,19.977234315210282,1.8703530752e-07,[],"[('0x9BFA177621119e64CecbEabE184ab9993E2ef727', 15302562784)]",1135,Lisk,lisk,0.0,0.0,0.0
1769040000,0xD20fC13602c3F155B916A938Da181d7D4Cd91B37,0.0,0.0,[],[],1135,Lisk,lisk,0.0,0.0,0.0
1769040000,0xc2026f3fb6fc51F4EcAE40a88b4509cB6C143ed4,131545.75004411762,0.001231631694727096,[],"[('0x4200000000000000000000000000000000000006', 4763039461662991), ('0x7f9AdFbd38b669F03d1d11000Bc76b9AaEA28A81', 774939809788627039776)]",1135,Lisk,lisk,0.0,14.0,14.0
1769040000,0x25B559e6E64226C0A1637B8E94f3f4740fa0D562,375692.37230308016,0.003517483778877557,[],"[('0x05D032ac25d322df992303dCa074EE7392C117b9', 10648657), ('0x4200000000000000000000000000000000000006', 5006822407604697)]",1135,Lisk,lisk,0.0,25.35,25.35
1769040000,0x18Eb25a15eC48Db3C42A0F41EC0a716Ba6b54514,191812.7333878429,0.001795849664512984,[],[],1135,Lisk,lisk,0.0,0.0,0.0
1769040000,0xa913882766Af5fFD34E72Bdd646e8E8957Fe1842,24575831.231839847,0.24629373979701533,[],"[('0x4200000000000000000000000000000000000006', 92099351764333363), ('0xac485391EB2d7D88253a7F1eF18C37f4242D1A24', 1655818267826548896549)]",1135,Lisk,lisk,0.0,565.25,565.25
1769040000,0xDC1479FD1Db51cA0079ceCfaA879232e168c8246,7201317.192196315,0.06742244289646833,[],"[('0x4200000000000000000000000000000000000006', 94791619992813432)]",1135,Lisk,lisk,0.0,278.56,278.56
1769040000,0x9C69E0B64A63aA7daA0B5dc61Df3Cc77ea05BcB3,1229300.4696535328,0.019966077290845576,[],"[('0x4200000000000000000000000000000000000006', 7855765817936694), ('0x76D8de471F54aAA87784119c60Df1bbFc852C415', 52763482995442)]",1135,Lisk,lisk,0.0,23.28,23.28
1769040000,0x66EbF57B522C94274fC7a9A899EDe21b6A9D5A18,0.0,0.0,[],[],1135,Lisk,lisk,0.0,0.0,0.0
1769040000,0xDaC26c3ffe00ad0656f8Cd8752186d2f7D9ae789,3002418.831173355,0.028113260861650873,[],"[('0x1217BfE6c773EEC6cc4A38b5Dc45B92292B6E189', 60775542), ('0x4200000000000000000000000000000000000006', 24412725964247763)]",1135,Lisk,lisk,0.0,132.45,132.45
1769040000,0xC859c755E8C0568fD86F7860Bcf9A59D6F57BEB5,1998919.1717746623,0.02573998451462445,[],"[('0x43F2376D5D03553aE72F4A8093bbe9de4336EB08', 50118230), ('0xF242275d3a6527d877f2c927a82D9b057609cc71', 16590533)]",1135,Lisk,lisk,0.0,66.62,66.62
1769040000,0x915e897DafFBf232991a9ac1a35240318bF7e65D,20217386.261301704,0.21974148038869878,[],"[('0x4200000000000000000000000000000000000006', 140788849759578860), ('0x43F2376D5D03553aE72F4A8093bbe9de4336EB08', 266183362)]",1135,Lisk,lisk,0.0,679.63,679.63
1769040000,0x337F15c404d252e788D088bAA0dbb1F185465F55,3825134.6055262093,0.04283914824981716,[],"[('0x18Bc5bcC660cf2B9cE3cd51a404aFe1a0cBD3C22', 59455730), ('0x43F2376D5D03553aE72F4A8093bbe9de4336EB08', 4655407)]",1135,Lisk,lisk,0.0,39.99,39.99
1769040000,0x0c1a84a52628bF0542e3528f35BdcAAFE22a8b9A,205.4318836037293,1.923314639422e-06,[],"[('0x05D032ac25d322df992303dCa074EE7392C117b9', 1024998)]",1135,Lisk,lisk,0.0,1.02,1.02
1769040000,0xEa1BB3Bd0590ce0B04f701F7C3f2911440d56c70,113310.13944496612,0.0,[],[],1135,Lisk,lisk,0.0,0.0,0.0
1769040000,0xFF457eFE9A906CB4af830C22c2B36f15a9a77619,0.5979465283903546,5.598320594e-09,[],"[('0x8cf94b5A37b1835D634b7a3e6b1EE02Ce7F0CD30', 6675159445814), ('0xac485391EB2d7D88253a7F1eF18C37f4242D1A24', 5995531711567)]",1135,Lisk,lisk,0.0,0.0,0.0
1769040000,0x9788ABD076014dE9c04A2283c709BfF7778a6cF1,0.240314427283197,2.249962402e-09,[],"[('0x1b10E2270780858923cdBbC9B5423e29fffD1A44', 20086939183), ('0x76D8de471F54aAA87784119c60Df1bbFc852C415', 61012735327)]",1135,Lisk,lisk,0.0,0.0,0.0
1769040000,0x9665Df2b69163411D9b089F6C192F8CeB579FB57,12164.786100973592,0.000113893750229983,[],"[('0xa67E8B2E43B70D98E1896D3f9d563f3ABdB8Adcd', 102726953)]",1135,Lisk,lisk,0.0,0.0,0.0
1769040000,0xFD48e86D902F6724CE2Fe9846096b6018ED31343,118.8788378079277,1.112993902771e-06,[],"[('0x9BFA177621119e64CecbEabE184ab9993E2ef727', 19558082962)]",1135,Lisk,lisk,0.0,0.0,0.0
1769040000,0x5d8D16F7de8637499A730D09A363E2EADaF01Dce,1163686.4638399086,0.01089632979380658,[],"[('0x1217BfE6c773EEC6cc4A38b5Dc45B92292B6E189', 5265223), ('0x43F2376D5D03553aE72F4A8093bbe9de4336EB08', 4270890)]",1135,Lisk,lisk,0.0,9.53,9.53
1769040000,0x9067FB6AeFa1b3dbe64B0E290C17A19B050E3F15,567372.5629178076,0.005311735683477421,"[('0xFc00000000000000000000000000000000000002', 53071433688255925981)]","[('0xDcc0F2D8F90FDe85b10aC1c8Ab57dc0AE946A543', 4352753), ('0xFc00000000000000000000000000000000000001', 4142022121911755467)]",252,Fraxtal,fraxtal,43.76,8.46,52.22
1769040000,0x36138dA358b34D8061B0b0dce5BABAb7B8Fa9767,420585.89977755974,0.003937520560259373,"[('0xFc00000000000000000000000000000000000002', 30121239559031149593)]","[('0x5d3a1Ff2b6BAb83b63cd9AD0787074081a52ef34', 17906655882267082099), ('0xFc00000000000000000000000000000000000001', 18055967519241863730)]",252,Fraxtal,fraxtal,24.84,35.81,60.650000000000006
1769040000,0x784B4Bdf9257e8b69C21912Eb6B6917C609F4FAE,84091.39707483441,0.000787275751488625,[],"[('0x1509706a6c66CA549ff0cB464de88231DDBe213B', 291639980421889287), ('0xFC00000000000000000000000000000000000006', 19248949054886)]",252,Fraxtal,fraxtal,0.0,0.06,0.06
1769040000,0xE0bCE5fD63c12Cc2f8b55431Ff6552C7A8273535,112516.63275574839,0.001053396895391346,[],"[('0x331B9182088e2A7d6D3Fe4742AbA1fB231aEcc56', 5983129492702264353), ('0xFC00000000000000000000000000000000000006', 700596129331978)]",252,Fraxtal,fraxtal,0.0,4.13,4.13
1769040000,0xb43F6D14FeFA510F014cf90c8Ab110803bB28778,9135.160229511232,8.5524683675516e-05,[],"[('0x5BD5c0cB9E4404C63526433BcBd6d133C1d73ffE', 4495388264826011639262), ('0xFC00000000000000000000000000000000000006', 16573883794686)]",252,Fraxtal,fraxtal,0.0,0.05,0.05
1769040000,0xBD7131BdF425836706a60fF7788f75FAC3fD7D7C,0.0,0.0,[],[],252,Fraxtal,fraxtal,0.0,0.0,0.0
1769040000,0x436Ad937215A35E01055820d5Fd13bef991f3a1c,546769.6268440863,0.005119291419502187,"[('0xFc00000000000000000000000000000000000002', 15665445762229161942)]","[('0x211Cc4DD073734dA055fbF44a2b4667d5E5fE5d2', 304831659839338758), ('0xFc00000000000000000000000000000000000001', 518730283659037054)]",252,Fraxtal,fraxtal,12.92,0.89,13.81
1769040000,0x9F2b9Ff881f2c5d3262F6923D825293712A2945E,163.98629864506646,1.535390257661e-06,[],"[('0xFC00000000000000000000000000000000000005', 31667316633453), ('0xFC00000000000000000000000000000000000006', 36185759459303)]",252,Fraxtal,fraxtal,0.0,0.21,0.21
1769040000,0x8288Ac642114Db3e9c3Ead0976de4b9f693d01E4,267825.84186514735,0.002507573322376085,[],"[('0x2416092f143378750bb29b79eD961ab195CcEea5', 397918232604206), ('0xFC00000000000000000000000000000000000005', 318753187453950)]",252,Fraxtal,fraxtal,0.0,2.32,2.32
1769040000,0x6EE90D888E756c04CCf0306F5c0EF1293037cDa6,237318.4090013522,0.0,[],[],252,Fraxtal,fraxtal,0.0,0.0,0.0
1769040000,0xcACF50fe81b228bdEE8d3af2678d81B1Ac7C1734,210497.3762930893,0.001970843586365152,[],"[('0xacA9A33698cF96413A40A4eB9E87906ff40fC6CA', 1285919294968677), ('0xFc00000000000000000000000000000000000001', 1779885325521531)]",252,Fraxtal,fraxtal,0.0,0.0,0.0
1769040000,0xaB7d7E99b9AAEfC72345DCfa3DCAb9843249009A,210248.14990050983,0.00196849059858422,[],"[('0x8e9C334afc76106F08E0383907F4Fca9bB10BA3e', 976879103900629870), ('0xFc00000000000000000000000000000000000001', 1092974311795264971)]",252,Fraxtal,fraxtal,0.0,1.99,1.99
1769040000,0x02e7480Ffb8fe71D0cbE696E1AA10459afFeD420,212228.1435752335,0.001987048404009791,[],"[('0xc38173D34afaEA88Bc482813B3CD267bc8A1EA83', 518956228296940708), ('0xFc00000000000000000000000000000000000001', 43682175551503277)]",252,Fraxtal,fraxtal,0.0,0.11,0.11
1769040000,0x3BBdBAD64b383885031c4d9C8Afe0C3327d79888,907824.854962215,0.008499833394545494,"[('0xFc00000000000000000000000000000000000002', 10314989325844323415)]","[('0xFc00000000000000000000000000000000000001', 64917261836853441404), ('0xFC00000000000000000000000000000000000006', 20987559992899922)]",252,Fraxtal,fraxtal,8.51,125.92,134.43
1769040000,0xd335C616C8aa60CaB2345052f9D7D62Eb722f320,362869.2518512731,0.003397492553635321,[],"[('0xFc00000000000000000000000000000000000002', 36483734288210220315), ('0xFC00000000000000000000000000000000000006', 13084421735401705)]",252,Fraxtal,fraxtal,0.0,68.42,68.42
1769040000,0xF1888F340B7eA2C161E93D028fB13c049fb16876,121731.82948355882,0.001139757590649505,[],"[('0x7f9AdFbd38b669F03d1d11000Bc76b9AaEA28A81', 102746034804670874822), ('0xFC00000000000000000000000000000000000006', 736184588286991)]",252,Fraxtal,fraxtal,0.0,2.16,2.16
1769040000,0x006faFE300BD4eCe193084f306b37FfdaeCF2f52,750610.4270855116,0.003514167775251506,[],"[('0x1217BfE6c773EEC6cc4A38b5Dc45B92292B6E189', 22958491), ('0xFC00000000000000000000000000000000000006', 8277208921866887)]",252,Fraxtal,fraxtal,0.0,47.18,47.18
1769040000,0xbc281936dEfEcBdFF3DD9137778d9Ea291dB7865,943621.8778157857,0.008835521792339245,"[('0xFc00000000000000000000000000000000000002', 14941911183900278977)]","[('0x1217BfE6c773EEC6cc4A38b5Dc45B92292B6E189', 6018467), ('0xFc00000000000000000000000000000000000001', 5107702626946602577)]",252,Fraxtal,fraxtal,12.32,11.08,23.4
1769040000,0xEB020acF5EDEA9bD3dB2D177126022de1C6F694B,16616938.174264645,0.1555706791654508,[],"[('0x4200000000000000000000000000000000000006', 40352222697240837), ('0x51E85d70944256710cb141847F1a04f568C1Db0e', 69455979)]",1750,Metal L2,metal,0.0,0.0,0.0
1769040000,0xd9319A89885F2328E1df33FD10908E68b9683d86,2192.2081901216225,2.0523836186468e-05,[],"[('0x51E85d70944256710cb141847F1a04f568C1Db0e', 645630), ('0xBCFc435d8F276585f6431Fc1b9EE9A850B5C00A9', 23145699)]",1750,Metal L2,metal,0.0,0.0,0.0
1769040000,0x516DF427d03bCDD5B07481b134128cBdD6b9e399,20380868.411616683,0.1909330945341703,[],"[('0x4200000000000000000000000000000000000006', 23754670194327174), ('0xBCFc435d8F276585f6431Fc1b9EE9A850B5C00A9', 18201603780)]",1750,Metal L2,metal,0.0,0.0,0.0
1769040000,0xc24278d4EBAF9Cb050bC8f84D00309bdE4d36A9E,0.0,0.0,[],[],1750,Metal L2,metal,0.0,0.0,0.0
1769040000,0x7E6e52efaE5386804Fb922211CeE7d22AD87E378,0.0,0.0,[],[],1750,Metal L2,metal,0.0,0.0,0.0
1769040000,0xc2026f3fb6fc51F4EcAE40a88b4509cB6C143ed4,5791.453519229894,5.4224724708614e-05,[],"[('0x4200000000000000000000000000000000000006', 29997796018879), ('0x7f9AdFbd38b669F03d1d11000Bc76b9AaEA28A81', 14908904621382468814)]",1750,Metal L2,metal,0.0,0.0,0.0
1769040000,0xD53F254C8a0B871C6A260cC290144f579035315a,452640.85366418667,0.004237590656094019,[],"[('0x1217BfE6c773EEC6cc4A38b5Dc45B92292B6E189', 2495224), ('0x51E85d70944256710cb141847F1a04f568C1Db0e', 3183860)]",1750,Metal L2,metal,0.0,0.0,0.0
1769040000,0xDaC26c3ffe00ad0656f8Cd8752186d2f7D9ae789,1203250.0460909565,0.01302207410766444,[],"[('0x1217BfE6c773EEC6cc4A38b5Dc45B92292B6E189', 45750250), ('0x4200000000000000000000000000000000000006', 18340677502774267)]",1750,Metal L2,metal,0.0,0.0,0.0
1769040000,0x47b0AcA6834c5561489C3769506A0Cd7468D1968,3161.2729372462295,2.9596487587034e-05,[],"[('0x09D9420332bff75522a45FcFf4855F82a0a3ff50', 458956006344353173), ('0x4200000000000000000000000000000000000006', 13676839521051)]",57073,Ink,ink,0.0,0.04,0.04
1769040000,0xc24278d4EBAF9Cb050bC8f84D00309bdE4d36A9E,0.0,0.0,[],[],57073,Ink,ink,0.0,0.0,0.0
1769040000,0x67ce303f24b3841698891Cece349072856B80A9C,7302619.414484816,0.06923553681186151,[],"[('0x4200000000000000000000000000000000000006', 84781496313543790), ('0xF1815bd50389c46847f0Bda824eC8da914045D14', 221717255)]",57073,Ink,ink,0.0,470.04,470.04
1769040000,0xc2026f3fb6fc51F4EcAE40a88b4509cB6C143ed4,582224.5864024466,0.00545135708700068,[],"[('0x4200000000000000000000000000000000000006', 20230108760316655), ('0x7f9AdFbd38b669F03d1d11000Bc76b9AaEA28A81', 5111137182743095786576)]",57073,Ink,ink,0.0,59.27,59.27
1769040000,0xaC7fC3e9b9d3377a90650fe62B858fF56bD841C9,111553216.14489362,1.025773608891936,[],"[('0x0200C29006150606B650577BBE7B6248F58470c1', 3785733481), ('0x4200000000000000000000000000000000000006', 1527312675020889812)]",57073,Ink,ink,0.0,8257.13,8257.13
1769040000,0x317728bcCE5d1C2895b71b01eEBbB6989ae504aE,1118180.7105062422,0.010469712556772651,[],"[('0x0200C29006150606B650577BBE7B6248F58470c1', 53381153), ('0xF1815bd50389c46847f0Bda824eC8da914045D14', 51190105)]",57073,Ink,ink,0.0,104.51,104.51
1769040000,0xeDaFd349bDac6bAaefC13d06b3Aa2Db779534656,13645451.771970589,0.1294794196042223,[],"[('0x4200000000000000000000000000000000000006', 352053526257100529), ('0x73E0C0d45E048D25Fc26Fa3159b0aA04BfA4Db98', 966853)]",57073,Ink,ink,0.0,1886.85,1886.85
1769040000,0xDCF119Db83668e8724474dC05F6507CC7430120f,20512036.85638692,0.19206839978965165,[],"[('0x0200C29006150606B650577BBE7B6248F58470c1', 873751961), ('0x73E0C0d45E048D25Fc26Fa3159b0aA04BfA4Db98', 1013672)]",57073,Ink,ink,0.0,1769.8,1769.8
1769040000,0x31826a86cD62c6FA12A0a8441eC4C8BCfeE8A453,6902161.894363396,0.06462309296736575,[],"[('0x0200C29006150606B650577BBE7B6248F58470c1', 480405851), ('0xe343167631d89B6Ffc58B88d6b7fB0228795491D', 208892524)]",57073,Ink,ink,0.0,688.78,688.78
1769040000,0xA304A3ed0Df1f8D797B281c4f12Bc3eefa49adAF,25235266.12589433,0.23887149351090042,[],"[('0x4200000000000000000000000000000000000006', 437062939380613770), ('0xe343167631d89B6Ffc58B88d6b7fB0228795491D', 962232514)]",57073,Ink,ink,0.0,2242.32,2242.32
1769040000,0xAd95F3aF523D83F00679764DbEFB07DDce15d1E1,3601446.0517708003,0.02393113369356039,[],"[('0x73E0C0d45E048D25Fc26Fa3159b0aA04BfA4Db98', 1063742), ('0xe343167631d89B6Ffc58B88d6b7fB0228795491D', 435146650)]",57073,Ink,ink,0.0,1376.08,1376.08
1769040000,0xA4c27bc65e379Cb7F534be7a050E764E245e16f9,7734.579045746511,7.2419666103912e-05,[],"[('0x4200000000000000000000000000000000000006', 91142067955290), ('0xa10d8aC477c04DA695ef3b11fb577BBcac654EBB', 132878974276488)]",57073,Ink,ink,0.0,0.27,0.27
1769040000,0x09eF0f1C7f9E5320315Be73767A4774922A190De,0.0,0.0,[],[],57073,Ink,ink,0.0,0.0,0.0
1769040000,0x3170b9355F1057F457FEdF4c8074946659Dc92D2,3.8785321390726284,3.6316179913e-08,[],"[('0xaE4EFbc7736f963982aACb17EFA37fCBAb924cB3', 11026023792)]",57073,Ink,ink,0.0,0.0,0.0
1769040000,0x5A7e713bb6F9C5e037465BaDdFd4c34BdEF7a9C7,2321793.84913403,0.018223366523038746,[],"[('0x0200C29006150606B650577BBE7B6248F58470c1', 72817949), ('0x1217BfE6c773EEC6cc4A38b5Dc45B92292B6E189', 74890570)]",57073,Ink,ink,0.0,147.56,147.56
1769040000,0xDaC26c3ffe00ad0656f8Cd8752186d2f7D9ae789,8627531.084267842,0.05968911450356996,[],"[('0x1217BfE6c773EEC6cc4A38b5Dc45B92292B6E189', 338663947), ('0x4200000000000000000000000000000000000006', 111370880005605010)]",57073,Ink,ink,0.0,664.59,664.59
1769040000,0x264E85C174E3dB83a61C626A56112A8c3Bc312Fe,50595.16750850451,0.000473737204512616,[],"[('0x0606FC632ee812bA970af72F8489baAa443C4B98', 1888134274889394052836), ('0x4200000000000000000000000000000000000006', 479585145465795)]",57073,Ink,ink,0.0,2.96,2.96
1769040000,0xEEAA1c0265Ee75964d17879a8F39F3e6fE8D8116,0.0,0.0,[],[],57073,Ink,ink,0.0,0.0,0.0
1769040000,0x62C92624B8583156FC9345A7a0ED8a1F6A9Ad848,4448154.062933832,0.04498817070493794,[],"[('0x0200C29006150606B650577BBE7B6248F58470c1', 235021427), ('0x2D270e6886d130D724215A266106e6832161EAEd', 213007491)]",57073,Ink,ink,0.0,447.74,447.74
1769040000,0xCC7C17Cc1e74016FcCD8EF413Ca811595f76C67A,5341883.726941697,0.051462182254480834,[],"[('0x2D270e6886d130D724215A266106e6832161EAEd', 164151323), ('0x4200000000000000000000000000000000000006', 64253147030590050)]",57073,Ink,ink,0.0,352.34,352.34
1769040000,0x68Ea2123cE20514127B07378773f617491E290cC,4322339.443175053,0.04756835506736473,[],"[('0x0200C29006150606B650577BBE7B6248F58470c1', 90618119), ('0xfc421aD3C883Bf9E7C4f42dE845C4e4405799e73', 25162860063760770577)]",57073,Ink,ink,0.0,115.69,115.69
1769040000,0xF77cc94aF0592754054B376EA8E794f82dA47e8D,0.0,0.0,[],[],57073,Ink,ink,0.0,0.0,0.0
1769040000,0xc0A466F67451783efaDa2530b471B421311D402c,0.0,0.0,[],[],57073,Ink,ink,0.0,0.0,0.0
1769040000,0x2a487cFadb62E6b6C358DB1dFdF319B38b3c7a8d,0.0,0.0,[],[],57073,Ink,ink,0.0,0.0,0.0
1769040000,0xad052264350AC11cdEF4d4b046164674b46CF5C8,0.0,0.0,[],[],57073,Ink,ink,0.0,0.0,0.0
1769040000,0x72FEFFE6E649c2BCB6F9835fe99eb041EFcdB4b1,0.0,0.0,[],[],57073,Ink,ink,0.0,0.0,0.0
1769040000,0xF9349C5aF43D2abC2758e90Cfb341722116fac38,0.0,0.0,[],[],57073,Ink,ink,0.0,0.0,0.0
1769040000,0x182fB127F9063738ea6b93103EaA29F272160D8d,0.0,0.0,[],[],57073,Ink,ink,0.0,0.0,0.0
1769040000,0xCE2DBFe5a966470e8FdbE600661dCda687BdF5F9,8682.468386447346,8.128705522281e-05,[],"[('0x4200000000000000000000000000000000000006', 722088537797964), ('0xbA9986D2381edf1DA03B0B9c1f8b00dc4AacC369', 1430276)]",1868,Soneium,soneium,0.0,3.55,3.55
1769040000,0xc24278d4EBAF9Cb050bC8f84D00309bdE4d36A9E,0.0,0.0,[],[],1868,Soneium,soneium,0.0,0.0,0.0
1769040000,0xebb7B9a2C1E930A761a2B41f4046971556e334d4,0.0,0.0,[],[],1868,Soneium,soneium,0.0,0.0,0.0
1769040000,0x5441c4c5cc00D33bd9409F742D511Ee01db1667B,4580358.726866115,0.04288580659396573,"[('0xbA9986D2381edf1DA03B0B9c1f8b00dc4AacC369', 1000)]","[('0x4200000000000000000000000000000000000006', 85611889298542582), ('0xbA9986D2381edf1DA03B0B9c1f8b00dc4AacC369', 264952054)]",1868,Soneium,soneium,0.0,516.28,516.28
1769040000,0xc2026f3fb6fc51F4EcAE40a88b4509cB6C143ed4,197205.37986976292,0.001846430003566706,[],"[('0x4200000000000000000000000000000000000006', 13352195117028822), ('0x7f9AdFbd38b669F03d1d11000Bc76b9AaEA28A81', 1929908786712488194298)]",1868,Soneium,soneium,0.0,39.21,39.21
1769040000,0xB44795454376C7127f89B1cC0d56F403E70CA952,563387.9176916919,0.005274989736892113,[],"[('0x2CAE934a1e84F693fbb78CA5ED3B0A6893259441', 1018377786544253613696), ('0x4200000000000000000000000000000000000006', 3402112432797646)]",1868,Soneium,soneium,0.0,20.9,20.9
1769040000,0x3844fDD68fD40319f977e9d8f15e7f5d61131ec2,93559.37646925551,0.001745470806142821,[],"[('0x3A337a6adA9d885b6Ad95ec48F9b75f197b5AE35', 13525770), ('0xbA9986D2381edf1DA03B0B9c1f8b00dc4AacC369', 12812419)]",1868,Soneium,soneium,0.0,26.24,26.24
1769040000,0xb86BA674b07d3a3e399BAf58B322dD7c35B7c4ab,10660.614558159183,9.981710050984e-05,[],"[('0x3A337a6adA9d885b6Ad95ec48F9b75f197b5AE35', 3229818), ('0x4200000000000000000000000000000000000006', 1071427143093964)]",1868,Soneium,soneium,0.0,6.35,6.35
1769040000,0x017B7477129d43d3AF587843b40c2aCB10DeDa0A,871.6982926562517,8.161855549474e-06,[],"[('0x2CAE934a1e84F693fbb78CA5ED3B0A6893259441', 257515619032709765), ('0x60336f9296C79dA4294A19153eC87F8E52158e5F', 213606570060969786)]",1868,Soneium,soneium,0.0,0.01,0.01
1769040000,0xC2c36a4220dA01BBEc5dD17fA7fA6824eaaaF1ca,0.0,0.0,[],[],1868,Soneium,soneium,0.0,0.0,0.0
1769040000,0x9Ef361E9a9C7962dCcd57fd508725F409E9E5906,1661.1757787922195,1.5554121301043e-05,[],"[('0x19a80F5DFE30bdf19054716E221539FC040f3b72', 131475832633525544), ('0x2CAE934a1e84F693fbb78CA5ED3B0A6893259441', 106792915244877221)]",1868,Soneium,soneium,0.0,0.0,0.0
1769040000,0x1Fa2D7400330E0BEA7104D4FD1Afb304099e13bD,725.3480640956703,6.791666431967e-06,[],"[('0x4200000000000000000000000000000000000006', 672881309582098), ('0xda14b3B7aEF494b8c37ed9710d14e44D490316fa', 316703918980613)]",1868,Soneium,soneium,0.0,2.98,2.98
